Algoritmo,Unique(Y/N),Sorted(Y/N),Run#,Problem_Size,#_Sets,Probability,#_of_Steps,Best_Cost,Time
Pruning,Y,N,2,10,20,0.8,274,10,0.012175100000604289
Dijkstra,Y,N,2,10,20,0.8,18,10,0.01013890000012907
A*,Y,N,2,10,20,0.8,18,10,0.011999000000287197
Pruning,Y,Y,2,10,20,0.8,274,10,0.006838399999651301
Dijkstra,Y,Y,2,10,20,0.8,18,10,0.009678800000074261
A*,Y,Y,2,10,20,0.8,18,10,0.0137657000004765
Pruning,N,N,3,10,20,0.8,415,10,0.01951299999927869
Dijkstra,N,N,3,10,20,0.8,18,10,0.007562399999187619
A*,N,N,3,10,20,0.8,18,10,0.009544600000481296
Pruning,Y,N,3,10,20,0.8,355,10,0.01311249999980646
Dijkstra,Y,N,3,10,20,0.8,16,10,0.007820100000571983
A*,Y,N,3,10,20,0.8,16,10,0.008555999999771302
Pruning,Y,Y,3,10,20,0.8,446,10,0.02195529999971768
Dijkstra,Y,Y,3,10,20,0.8,16,10,0.006303400000433612
A*,Y,Y,3,10,20,0.8,16,10,0.010238399999252579
Pruning,N,N,4,10,20,0.8,490,10,0.01394090000030701
Dijkstra,N,N,4,10,20,0.8,21,10,0.008727600000383973
A*,N,N,4,10,20,0.8,21,10,0.01000350000049366
Pruning,Y,N,4,10,20,0.8,354,10,0.01548480000019481
Dijkstra,Y,N,4,10,20,0.8,17,10,0.008860999999342312
A*,Y,N,4,10,20,0.8,17,10,0.011050600000089617
Pruning,Y,Y,4,10,20,0.8,410,10,0.011918400000467955
Dijkstra,Y,Y,4,10,20,0.8,17,10,0.007995699999810313
A*,Y,Y,4,10,20,0.8,17,10,0.011927399999876798
Pruning,N,N,5,10,20,0.8,454,10,0.021754299999884097
Dijkstra,N,N,5,10,20,0.8,21,10,0.013370699999541102
A*,N,N,5,10,20,0.8,21,10,0.011990599999990081
Pruning,Y,N,5,10,20,0.8,452,10,0.017742099999850325
Dijkstra,Y,N,5,10,20,0.8,18,10,0.0095593000005465
A*,Y,N,5,10,20,0.8,18,10,0.00942289999966306
Pruning,Y,Y,5,10,20,0.8,494,10,0.017239200000403798
Dijkstra,Y,Y,5,10,20,0.8,18,10,0.006279600000198116
A*,Y,Y,5,10,20,0.8,18,10,0.007454799999322859
Dijkstra,Y,Y,49,10,20,0.4,3290,10,3.199280199999521
Pruning,N,N,6,10,20,0.8,1264,10,0.06908960000055231
Dijkstra,N,N,6,10,20,0.8,22,10,0.015439499999956752
A*,N,N,6,10,20,0.8,22,10,0.01131100000020524
Pruning,Y,N,6,10,20,0.8,1210,10,0.06188740000015969
Dijkstra,Y,N,6,10,20,0.8,22,10,0.01146710000011808
A*,Y,N,6,10,20,0.8,22,10,0.01915420000023005
Pruning,Y,Y,6,10,20,0.8,1198,10,0.05689689999962866
Dijkstra,Y,Y,6,10,20,0.8,22,10,0.012655500000619213
A*,Y,Y,6,10,20,0.8,22,10,0.011381100000107836
Dijkstra,N,N,50,10,20,0.4,4375,10,4.58402389999992
Pruning,N,N,7,10,20,0.8,416,10,0.02096750000055181
Dijkstra,N,N,7,10,20,0.8,19,10,0.013105799999721057
A*,N,N,7,10,20,0.8,19,10,0.01404169999932492
Pruning,Y,N,7,10,20,0.8,396,10,0.019928100000470295
Dijkstra,Y,N,7,10,20,0.8,17,10,0.008753999999498774
A*,Y,N,7,10,20,0.8,17,10,0.006684899999527261
Pruning,Y,Y,7,10,20,0.8,396,10,0.011787099999310158
Dijkstra,Y,Y,7,10,20,0.8,17,10,0.005065499999545864
A*,Y,Y,7,10,20,0.8,17,10,0.008808599999611033
Dijkstra,N,N,45,10,20,0.4,47344,11,58.2150958000002
Pruning,N,N,8,10,20,0.8,578,10,0.03155799999967712
Dijkstra,N,N,8,10,20,0.8,19,10,0.01412140000047657
A*,N,N,8,10,20,0.8,19,10,0.01470080000035523
Pruning,Y,N,8,10,20,0.8,649,10,0.03215159999945172
Dijkstra,Y,N,8,10,20,0.8,21,10,0.0070497000006071175
A*,Y,N,8,10,20,0.8,21,10,0.013377599999330414
Pruning,Y,Y,8,10,20,0.8,986,10,0.048599799999465176
Dijkstra,Y,Y,8,10,20,0.8,24,10,0.012584299999616633
A*,Y,Y,8,10,20,0.8,24,10,0.018420000000332948
Pruning,N,N,9,10,20,0.8,507,10,0.015381199999865203
Dijkstra,N,N,9,10,20,0.8,20,10,0.00958600000012666
A*,N,N,9,10,20,0.8,20,10,0.009714400000120804
Pruning,Y,N,9,10,20,0.8,644,10,0.019978300000730087
Dijkstra,Y,N,9,10,20,0.8,19,10,0.006350800000291201
A*,Y,N,9,10,20,0.8,19,10,0.008528899999873829
Pruning,Y,Y,9,10,20,0.8,558,10,0.024905199999921024
Dijkstra,Y,Y,9,10,20,0.8,19,10,0.01113919999988866
A*,Y,Y,9,10,20,0.8,19,10,0.015516800000114017
Pruning,N,N,10,10,20,0.8,703,10,0.037900100000115344
Dijkstra,N,N,10,10,20,0.8,22,10,0.017428299999664887
A*,N,N,10,10,20,0.8,22,10,0.019018299999515875
Pruning,Y,N,10,10,20,0.8,433,10,0.022321499999634398
Dijkstra,Y,N,10,10,20,0.8,23,10,0.01274719999946683
A*,Y,N,10,10,20,0.8,23,10,0.015723399999842513
Pruning,Y,Y,10,10,20,0.8,657,10,0.028249699999832956
Dijkstra,Y,Y,10,10,20,0.8,23,10,0.010888300000260642
A*,Y,Y,10,10,20,0.8,23,10,0.015782999999828462
Pruning,N,N,11,10,20,0.8,472,10,0.021501400000488502
Dijkstra,N,N,11,10,20,0.8,21,10,0.011262099999839847
A*,N,N,11,10,20,0.8,21,10,0.012258699999620148
Pruning,Y,N,11,10,20,0.8,379,10,0.01935620000040217
Dijkstra,Y,N,11,10,20,0.8,17,10,0.008958899999925052
A*,Y,N,11,10,20,0.8,17,10,0.011406999999962864
Pruning,Y,Y,11,10,20,0.8,256,10,0.0117246999998315
Dijkstra,Y,Y,11,10,20,0.8,17,10,0.009353700000247045
A*,Y,Y,11,10,20,0.8,17,10,0.011818800000582996
Pruning,N,N,12,10,20,0.8,400,10,0.015957300000081887
Dijkstra,N,N,12,10,20,0.8,21,10,0.008719500000552216
A*,N,N,12,10,20,0.8,21,10,0.015244399999573943
A*,Y,Y,49,10,20,0.4,3290,10,4.160991300000205
Pruning,Y,N,12,10,20,0.8,395,10,0.01746160000038799
Dijkstra,Y,N,12,10,20,0.8,20,10,0.013855399999556539
A*,Y,N,12,10,20,0.8,20,10,0.016951300000073388
Pruning,Y,Y,12,10,20,0.8,395,10,0.014681900000141468
Dijkstra,Y,Y,12,10,20,0.8,20,10,0.010279600000103528
A*,Y,Y,12,10,20,0.8,20,10,0.011611300000367919
Pruning,N,N,13,10,20,0.8,416,10,0.020269900000130292
Dijkstra,N,N,13,10,20,0.8,19,10,0.01416349999999511
A*,N,N,13,10,20,0.8,19,10,0.012261400000170397
Pruning,Y,N,13,10,20,0.8,340,10,0.013063100000181294
Dijkstra,Y,N,13,10,20,0.8,17,10,0.008614999999736028
A*,Y,N,13,10,20,0.8,17,10,0.01010630000018864
Pruning,Y,Y,13,10,20,0.8,405,10,0.012437100000170176
Dijkstra,Y,Y,13,10,20,0.8,17,10,0.005883899999389541
A*,Y,Y,13,10,20,0.8,17,10,0.012119600000005448
Pruning,N,N,14,10,20,0.8,1127,10,0.06494389999988925
Dijkstra,N,N,14,10,20,0.8,26,10,0.01670749999993859
A*,N,N,14,10,20,0.8,26,10,0.014253000000280736
Pruning,Y,N,14,10,20,0.8,1449,10,0.0665103999999701
Dijkstra,Y,N,14,10,20,0.8,29,10,0.02014839999992546
A*,Y,N,14,10,20,0.8,29,10,0.02483570000003965
Pruning,Y,Y,14,10,20,0.8,1036,10,0.05416320000040287
Dijkstra,Y,Y,14,10,20,0.8,28,10,0.01209960000051069
A*,Y,Y,14,10,20,0.8,28,10,0.01691599999958271
Pruning,N,N,15,10,20,0.8,472,10,0.023648599999432918
A*,N,N,50,10,20,0.4,4375,10,5.040603899999951
Dijkstra,N,N,15,10,20,0.8,21,10,0.014994799999840325
A*,N,N,15,10,20,0.8,21,10,0.012615800000276067
Pruning,Y,N,15,10,20,0.8,627,10,0.027453100000457198
Dijkstra,Y,N,15,10,20,0.8,19,10,0.006736999999702675
A*,Y,N,15,10,20,0.8,19,10,0.0086314999998649
Pruning,Y,Y,15,10,20,0.8,516,10,0.015618099999301194
Dijkstra,Y,Y,15,10,20,0.8,19,10,0.010620999999446212
A*,Y,Y,15,10,20,0.8,19,10,0.008607799999481358
Pruning,N,N,16,10,20,0.8,526,10,0.017181499999423977
Dijkstra,N,N,16,10,20,0.8,21,10,0.009622999999919557
A*,N,N,16,10,20,0.8,21,10,0.014064699999835284
Pruning,Y,N,16,10,20,0.8,820,10,0.04351970000061556
Dijkstra,Y,N,16,10,20,0.8,20,10,0.008520600000338163
A*,Y,N,16,10,20,0.8,20,10,0.014008500000272761
Pruning,Y,Y,16,10,20,0.8,650,10,0.03295979999984411
Dijkstra,Y,Y,16,10,20,0.8,20,10,0.007337799999731942
A*,Y,Y,16,10,20,0.8,20,10,0.009382499999446736
Pruning,N,N,17,10,20,0.8,469,10,0.024578500000643544
Dijkstra,N,N,17,10,20,0.8,18,10,0.008837899999889487
A*,N,N,17,10,20,0.8,18,10,0.015593000000080792
Pruning,Y,N,17,10,20,0.8,466,10,0.018959600000016508
Dijkstra,Y,N,17,10,20,0.8,17,10,0.0050328999996054335
A*,Y,N,17,10,20,0.8,17,10,0.007666399999834539
Pruning,Y,Y,17,10,20,0.8,368,10,0.015798200000062934
Dijkstra,Y,Y,17,10,20,0.8,17,10,0.00893869999981689
A*,Y,Y,17,10,20,0.8,17,10,0.011849999999867578
Pruning,N,N,18,10,20,0.8,325,10,0.011682800000016869
Dijkstra,N,N,18,10,20,0.8,18,10,0.013154399999621091
A*,N,N,18,10,20,0.8,18,10,0.013825199999700999
Pruning,Y,N,18,10,20,0.8,267,10,0.013848399999915273
Dijkstra,Y,N,18,10,20,0.8,14,10,0.005746099999669241
A*,Y,N,18,10,20,0.8,14,10,0.007636400000592403
Pruning,Y,Y,18,10,20,0.8,202,10,0.009762599999703525
Dijkstra,Y,Y,18,10,20,0.8,14,10,0.005834499999764375
A*,Y,Y,18,10,20,0.8,14,10,0.007236399999783316
Pruning,N,N,19,10,20,0.8,471,10,0.01383209999949031
Dijkstra,N,N,19,10,20,0.8,21,10,0.01117789999989327
A*,N,N,19,10,20,0.8,21,10,0.016151700000591518
Pruning,Y,N,19,10,20,0.8,372,10,0.017832199999247678
Dijkstra,Y,N,19,10,20,0.8,19,10,0.011310699999739882
A*,Y,N,19,10,20,0.8,19,10,0.01448309999977937
Pruning,Y,Y,19,10,20,0.8,340,10,0.01244090000000142
Dijkstra,Y,Y,19,10,20,0.8,19,10,0.009546500000396918
A*,Y,Y,19,10,20,0.8,19,10,0.015563799999654293
Pruning,N,N,20,10,20,0.8,472,10,0.023463700000320387
Dijkstra,N,N,20,10,20,0.8,21,10,0.015374000000520027
A*,N,N,20,10,20,0.8,21,10,0.017073200000595534
Pruning,Y,N,20,10,20,0.8,526,10,0.02602110000043467
Dijkstra,Y,N,20,10,20,0.8,21,10,0.01473589999932301
A*,Y,N,20,10,20,0.8,21,10,0.01812450000034005
Pruning,Y,Y,20,10,20,0.8,454,10,0.020305399999415386
Dijkstra,Y,Y,20,10,20,0.8,21,10,0.014160599999740953
A*,Y,Y,20,10,20,0.8,21,10,0.020122799999626295
Pruning,N,N,21,10,20,0.8,684,10,0.03902440000001661
Dijkstra,N,N,21,10,20,0.8,21,10,0.012198499999612977
A*,N,N,21,10,20,0.8,21,10,0.012375099999189842
Pruning,Y,N,21,10,20,0.8,356,10,0.015052900000227964
Dijkstra,Y,N,21,10,20,0.8,19,10,0.006366600000546896
A*,Y,N,21,10,20,0.8,19,10,0.009830800000599993
Pruning,Y,Y,21,10,20,0.8,356,10,0.016620700000203215
Dijkstra,Y,Y,21,10,20,0.8,19,10,0.011760100000174134
A*,Y,Y,21,10,20,0.8,19,10,0.008248799999819312
Pruning,N,N,22,10,20,0.8,432,10,0.023326600000473263
Dijkstra,N,N,22,10,20,0.8,18,10,0.01406440000027942
A*,N,N,22,10,20,0.8,18,10,0.011890699999639764
Pruning,Y,N,22,10,20,0.8,459,10,0.022644699999545992
Dijkstra,Y,N,22,10,20,0.8,21,10,0.01136800000040239
A*,Y,N,22,10,20,0.8,21,10,0.014331400000628491
Pruning,Y,Y,22,10,20,0.8,381,10,0.014466699999502453
Dijkstra,Y,Y,22,10,20,0.8,21,10,0.00963190000038594
A*,Y,Y,22,10,20,0.8,21,10,0.014055699999516946
Pruning,N,N,23,10,20,0.8,794,10,0.04436179999993328
Dijkstra,N,N,23,10,20,0.8,21,10,0.015083499999491323
A*,N,N,23,10,20,0.8,21,10,0.01208059999953548
Pruning,Y,N,23,10,20,0.8,544,10,0.027029900000343332
Dijkstra,Y,N,23,10,20,0.8,18,10,0.008964399999968009
A*,Y,N,23,10,20,0.8,18,10,0.012142100000346545
Pruning,Y,Y,23,10,20,0.8,544,10,0.028754299999491195
Dijkstra,Y,Y,23,10,20,0.8,18,10,0.010273300000335439
A*,Y,Y,23,10,20,0.8,18,10,0.008567799999582348
Pruning,N,N,24,10,20,0.8,398,10,0.017959699999664736
Dijkstra,N,N,24,10,20,0.8,19,10,0.007856100000026345
A*,N,N,24,10,20,0.8,19,10,0.01006850000067061
Pruning,Y,N,24,10,20,0.8,180,10,0.006832199999735167
Dijkstra,Y,N,24,10,20,0.8,14,10,0.005951500000264787
A*,Y,N,24,10,20,0.8,14,10,0.00710720000006404
Pruning,Y,Y,24,10,20,0.8,169,10,0.007920900000499387
Dijkstra,Y,Y,24,10,20,0.8,14,10,0.005948900000475987
A*,Y,Y,24,10,20,0.8,14,10,0.007692000000133703
Pruning,N,N,25,10,20,0.8,399,10,0.018130399999790825
Dijkstra,N,N,25,10,20,0.8,20,10,0.008409300000494113
A*,N,N,25,10,20,0.8,20,10,0.009365900000375404
Pruning,Y,N,25,10,20,0.8,379,10,0.019049099999392638
Dijkstra,Y,N,25,10,20,0.8,18,10,0.010191200000008394
A*,Y,N,25,10,20,0.8,18,10,0.008434200000010605
Pruning,Y,Y,25,10,20,0.8,319,10,0.008242300000347313
Dijkstra,Y,Y,25,10,20,0.8,18,10,0.010376999999607506
A*,Y,Y,25,10,20,0.8,18,10,0.01116699999965931
Pruning,N,N,26,10,20,0.8,597,10,0.02270929999940563
Dijkstra,N,N,26,10,20,0.8,21,10,0.015442899999470683
A*,N,N,26,10,20,0.8,21,10,0.017475699999522476
Pruning,Y,N,26,10,20,0.8,544,10,0.027072599999883096
Dijkstra,Y,N,26,10,20,0.8,21,10,0.014323200000035285
A*,Y,N,26,10,20,0.8,21,10,0.018406299999696785
Pruning,Y,Y,26,10,20,0.8,561,10,0.030737199999748555
Dijkstra,Y,Y,26,10,20,0.8,21,10,0.00874050000038551
A*,Y,Y,26,10,20,0.8,21,10,0.014112199999544828
Pruning,N,N,27,10,20,0.8,344,10,0.014838500000223576
Dijkstra,N,N,27,10,20,0.8,19,10,0.0133918999999878
A*,N,N,27,10,20,0.8,19,10,0.015421200000673707
Pruning,Y,N,27,10,20,0.8,544,10,0.0298040999996374
Dijkstra,Y,N,27,10,20,0.8,18,10,0.010443799999848125
A*,Y,N,27,10,20,0.8,18,10,0.009320999999545165
Pruning,Y,Y,27,10,20,0.8,423,10,0.016867199999978766
Dijkstra,Y,Y,27,10,20,0.8,18,10,0.010108499999660125
A*,Y,Y,27,10,20,0.8,18,10,0.01316919999953825
Pruning,N,N,28,10,20,0.8,562,10,0.017480099999374943
Dijkstra,N,N,28,10,20,0.8,21,10,0.01542909999989206
A*,N,N,28,10,20,0.8,21,10,0.012048999999933585
Pruning,Y,N,28,10,20,0.8,852,10,0.044499000000541855
Dijkstra,Y,N,28,10,20,0.8,19,10,0.010722099999838974
A*,Y,N,28,10,20,0.8,19,10,0.01268049999998766
Pruning,Y,Y,28,10,20,0.8,1042,10,0.057158800000252086
Dijkstra,Y,Y,28,10,20,0.8,19,10,0.011714600000232167
A*,Y,Y,28,10,20,0.8,19,10,0.010618399999657413
Pruning,Y,N,50,10,20,0.4,67665,10,4.48417629999949
Pruning,N,N,29,10,20,0.8,381,10,0.017828799999733747
Dijkstra,N,N,29,10,20,0.8,20,10,0.015587500000037835
A*,N,N,29,10,20,0.8,20,10,0.016373200000089128
Pruning,Y,N,29,10,20,0.8,340,10,0.015589900000122725
Dijkstra,Y,N,29,10,20,0.8,19,10,0.010737800000242714
A*,Y,N,29,10,20,0.8,19,10,0.01415050000014162
Pruning,Y,Y,29,10,20,0.8,340,10,0.015728499999568157
Dijkstra,Y,Y,29,10,20,0.8,19,10,0.009293199999774515
A*,Y,Y,29,10,20,0.8,19,10,0.01404499999989639
Pruning,N,N,30,10,20,0.8,541,10,0.028540500000417524
Dijkstra,N,N,30,10,20,0.8,20,10,0.01441889999932755
A*,N,N,30,10,20,0.8,20,10,0.016667100000631763
Pruning,Y,N,30,10,20,0.8,612,10,0.03210930000022927
Dijkstra,Y,N,30,10,20,0.8,19,10,0.01105829999960406
A*,Y,N,30,10,20,0.8,19,10,0.014835799999673327
Pruning,Y,Y,30,10,20,0.8,768,10,0.03573259999939182
Dijkstra,Y,Y,30,10,20,0.8,19,10,0.009331199999905948
A*,Y,Y,30,10,20,0.8,19,10,0.01507450000008248
Pruning,N,N,31,10,20,0.8,488,10,0.025664900000265334
Dijkstra,N,N,31,10,20,0.8,19,10,0.011166199999934179
A*,N,N,31,10,20,0.8,19,10,0.009052400000655325
Pruning,Y,N,31,10,20,0.8,326,10,0.014322600000014063
Dijkstra,Y,N,31,10,20,0.8,17,10,0.00820190000013099
A*,Y,N,31,10,20,0.8,17,10,0.01010000000042055
Pruning,Y,Y,31,10,20,0.8,610,10,0.03897549999965122
Dijkstra,Y,Y,31,10,20,0.8,17,10,0.007549299999482173
A*,Y,Y,31,10,20,0.8,17,10,0.008761699999922712
Pruning,Y,Y,47,10,20,0.4,235813,10,18.13782689999971
Pruning,N,N,32,10,20,0.8,398,10,0.019272800000180723
Dijkstra,N,N,32,10,20,0.8,24,10,0.013594400000329188
A*,N,N,32,10,20,0.8,24,10,0.017898699999932433
Pruning,Y,N,32,10,20,0.8,536,10,0.028825500000493776
Dijkstra,Y,N,32,10,20,0.8,19,10,0.010076099999423604
A*,Y,N,32,10,20,0.8,19,10,0.007456400000592112
Pruning,Y,Y,32,10,20,0.8,624,10,0.03440929999942455
Dijkstra,Y,Y,32,10,20,0.8,22,10,0.007906899999397865
A*,Y,Y,32,10,20,0.8,22,10,0.012838299999202718
Pruning,N,N,33,10,20,0.8,434,10,0.02208280000013474
Dijkstra,N,N,33,10,20,0.8,19,10,0.008291099999951257
A*,N,N,33,10,20,0.8,19,10,0.0088155999992523
Pruning,Y,N,33,10,20,0.8,319,10,0.011038499999813212
Dijkstra,Y,N,33,10,20,0.8,18,10,0.011047099999814236
A*,Y,N,33,10,20,0.8,18,10,0.013174499999877298
Pruning,Y,Y,33,10,20,0.8,304,10,0.013065400000414229
Dijkstra,Y,Y,33,10,20,0.8,18,10,0.01003229999969335
A*,Y,Y,33,10,20,0.8,18,10,0.014587399999982154
Pruning,N,N,34,10,20,0.8,381,10,0.01809159999993426
Dijkstra,N,N,34,10,20,0.8,20,10,0.014680000000225846
A*,N,N,34,10,20,0.8,20,10,0.012588000000505417
Pruning,Y,N,34,10,20,0.8,303,10,0.01025980000031268
Dijkstra,Y,N,34,10,20,0.8,16,10,0.00778580000041984
A*,Y,N,34,10,20,0.8,16,10,0.008630100000118546
Pruning,Y,Y,34,10,20,0.8,288,10,0.01578369999970164
Dijkstra,Y,Y,34,10,20,0.8,16,10,0.007727299999714887
A*,Y,Y,34,10,20,0.8,16,10,0.010624100000313774
Pruning,N,N,35,10,20,0.8,344,10,0.012275799999770243
Dijkstra,N,N,35,10,20,0.8,19,10,0.013319699999556178
A*,N,N,35,10,20,0.8,19,10,0.015351799999734794
Pruning,Y,N,35,10,20,0.8,438,10,0.02005730000018957
Dijkstra,Y,N,35,10,20,0.8,18,10,0.007658900000024005
A*,Y,N,35,10,20,0.8,18,10,0.013208399999712128
Pruning,Y,Y,35,10,20,0.8,348,10,0.017996799999309587
Dijkstra,Y,Y,35,10,20,0.8,18,10,0.009915800000271702
A*,Y,Y,35,10,20,0.8,18,10,0.014517300000079558
Pruning,N,N,36,10,20,0.8,363,10,0.01640620000034687
Dijkstra,N,N,36,10,20,0.8,20,10,0.0145436000002519
A*,N,N,36,10,20,0.8,20,10,0.016492000000653206
Pruning,Y,N,36,10,20,0.8,484,10,0.024827999999615713
Dijkstra,Y,N,36,10,20,0.8,18,10,0.009400999999343185
A*,Y,N,36,10,20,0.8,18,10,0.012535599999864644
Pruning,Y,Y,36,10,20,0.8,379,10,0.018565200000011828
Dijkstra,Y,Y,36,10,20,0.8,18,10,0.010475600000063423
A*,Y,Y,36,10,20,0.8,18,10,0.013481899999533198
Pruning,N,N,37,10,20,0.8,504,10,0.020538600000691076
Dijkstra,N,N,37,10,20,0.8,18,10,0.0075244000008751755
A*,N,N,37,10,20,0.8,18,10,0.008476900000459864
Pruning,Y,N,37,10,20,0.8,405,10,0.011874000000716478
Dijkstra,Y,N,37,10,20,0.8,18,10,0.009613899999749265
A*,Y,N,37,10,20,0.8,18,10,0.011897399999725167
Pruning,Y,Y,37,10,20,0.8,409,10,0.011969899999712652
Dijkstra,Y,Y,37,10,20,0.8,18,10,0.007354100000156905
A*,Y,Y,37,10,20,0.8,18,10,0.00774950000050012
Pruning,N,N,38,10,20,0.8,472,10,0.01706949999970675
Dijkstra,N,N,38,10,20,0.8,21,10,0.015240599999742699
A*,N,N,38,10,20,0.8,21,10,0.017252599999665108
Pruning,Y,N,38,10,20,0.8,580,10,0.028145400000539667
Dijkstra,Y,N,38,10,20,0.8,23,10,0.015886799999861978
A*,Y,N,38,10,20,0.8,23,10,0.021380199999839533
Pruning,Y,Y,38,10,20,0.8,562,10,0.027777299999797833
Dijkstra,Y,Y,38,10,20,0.8,23,10,0.015214400000331807
A*,Y,Y,38,10,20,0.8,23,10,0.01409600000079081
Pruning,N,N,39,10,20,0.8,434,10,0.02210179999929096
Dijkstra,N,N,39,10,20,0.8,19,10,0.0111163999999917
A*,N,N,39,10,20,0.8,19,10,0.014078199999858043
Pruning,Y,N,39,10,20,0.8,469,10,0.020246800000677467
Dijkstra,Y,N,39,10,20,0.8,18,10,0.010319500000150583
A*,Y,N,39,10,20,0.8,18,10,0.012724700000035227
Pruning,Y,Y,39,10,20,0.8,363,10,0.015249600000061037
Dijkstra,Y,Y,39,10,20,0.8,18,10,0.01024409999990894
A*,Y,Y,39,10,20,0.8,18,10,0.01115509999999631
Pruning,N,N,40,10,20,0.8,432,10,0.014072400000259222
Dijkstra,N,N,40,10,20,0.8,18,10,0.007760200000120676
A*,N,N,40,10,20,0.8,18,10,0.008513400000083493
Pruning,Y,N,40,10,20,0.8,304,10,0.0128327000002173
Dijkstra,Y,N,40,10,20,0.8,18,10,0.009971999999834225
A*,Y,N,40,10,20,0.8,18,10,0.007486099999368889
Pruning,Y,Y,40,10,20,0.8,334,10,0.015415500000017346
Dijkstra,Y,Y,40,10,20,0.8,18,10,0.009866499999588996
A*,Y,Y,40,10,20,0.8,18,10,0.012595099999998638
Pruning,N,N,41,10,20,0.8,506,10,0.022180300000400166
Dijkstra,N,N,41,10,20,0.8,19,10,0.008762599999499798
A*,N,N,41,10,20,0.8,19,10,0.013740100000177335
Pruning,Y,N,41,10,20,0.8,595,10,0.026702000000113912
Dijkstra,Y,N,41,10,20,0.8,19,10,0.0064720000000306754
A*,Y,N,41,10,20,0.8,19,10,0.012954499999977998
Pruning,Y,Y,41,10,20,0.8,468,10,0.02366710000023886
Dijkstra,Y,Y,41,10,20,0.8,19,10,0.0075346000003264635
A*,Y,Y,41,10,20,0.8,19,10,0.015223899999909918
Pruning,N,N,42,10,20,0.8,734,10,0.028805699999793433
Dijkstra,N,N,42,10,20,0.8,23,10,0.017771900000298047
A*,N,N,42,10,20,0.8,23,10,0.019573200000195357
Pruning,Y,N,42,10,20,0.8,666,10,0.03513109999948938
Dijkstra,Y,N,42,10,20,0.8,21,10,0.01212500000019645
A*,Y,N,42,10,20,0.8,21,10,0.016878999999789812
Pruning,N,N,43,10,20,0.8,324,10,0.011566000000129861
Pruning,Y,Y,42,10,20,0.8,580,10,0.021788099999866972
Dijkstra,N,N,43,10,20,0.8,17,10,0.007211000000097556
A*,N,N,43,10,20,0.8,17,10,0.0084670999995069
Dijkstra,Y,Y,42,10,20,0.8,24,10,0.01573400000052061
Pruning,Y,N,43,10,20,0.8,213,10,0.006341700000120909
Dijkstra,Y,N,43,10,20,0.8,14,10,0.005605399999694782
A*,Y,N,43,10,20,0.8,14,10,0.00737589999971533
A*,Y,Y,42,10,20,0.8,24,10,0.021252300000014657
Pruning,Y,Y,43,10,20,0.8,191,10,0.007703299999775481
Dijkstra,Y,Y,43,10,20,0.8,14,10,0.005426199999419623
A*,Y,Y,43,10,20,0.8,14,10,0.00734550000015588
Dijkstra,Y,N,50,10,20,0.4,4636,10,4.721960800000488
Pruning,N,N,44,10,20,0.8,651,10,0.03524870000001101
Pruning,N,N,45,10,20,0.8,470,10,0.02444740000009915
Dijkstra,N,N,44,10,20,0.8,20,10,0.010300899999492685
Dijkstra,N,N,45,10,20,0.8,19,10,0.0140027999996164
A*,N,N,44,10,20,0.8,20,10,0.009233400000084657
A*,N,N,45,10,20,0.8,19,10,0.015418699999827368
Pruning,Y,N,45,10,20,0.8,564,10,0.020500600000559643
Dijkstra,Y,N,45,10,20,0.8,19,10,0.011289099999885366
Pruning,Y,N,44,10,20,0.8,1108,10,0.05708409999988362
A*,Y,N,45,10,20,0.8,19,10,0.013750200000686164
Dijkstra,Y,N,44,10,20,0.8,20,10,0.00946639999983745
A*,Y,N,44,10,20,0.8,20,10,0.016028000000005704
Pruning,Y,Y,45,10,20,0.8,640,10,0.02684789999966597
Dijkstra,Y,Y,45,10,20,0.8,19,10,0.006565900000168767
A*,Y,Y,45,10,20,0.8,19,10,0.008477399999719637
Pruning,Y,Y,44,10,20,0.8,1201,10,0.06808219999948051
Dijkstra,Y,Y,44,10,20,0.8,20,10,0.01179009999941627
A*,Y,Y,44,10,20,0.8,20,10,0.016912600000068778
A*,Y,N,34,10,20,0.4,41575,11,59.22662199999968
Pruning,N,N,46,10,20,0.8,435,10,0.02212469999994937
Dijkstra,N,N,46,10,20,0.8,20,10,0.015218699999422824
A*,N,N,46,10,20,0.8,20,10,0.01654099999996106
Pruning,Y,N,46,10,20,0.8,347,10,0.01719169999978476
Pruning,N,N,47,10,20,0.8,325,10,0.013756800000010116
Dijkstra,Y,N,46,10,20,0.8,18,10,0.005699999999706051
A*,Y,N,46,10,20,0.8,18,10,0.007281199999852106
Dijkstra,N,N,47,10,20,0.8,18,10,0.013359700000364683
Pruning,Y,Y,46,10,20,0.8,274,10,0.012275699999918288
A*,N,N,47,10,20,0.8,18,10,0.01365449999957491
Dijkstra,Y,Y,46,10,20,0.8,18,10,0.00701039999967179
Pruning,Y,N,47,10,20,0.8,349,10,0.009412399999746413
A*,Y,Y,46,10,20,0.8,18,10,0.007690399999773945
Dijkstra,Y,N,47,10,20,0.8,18,10,0.007565900000372494
A*,Y,N,47,10,20,0.8,18,10,0.012542299999950046
Pruning,Y,Y,47,10,20,0.8,348,10,0.0170853999998144
Dijkstra,Y,Y,47,10,20,0.8,18,10,0.010176900000260503
A*,Y,Y,47,10,20,0.8,18,10,0.01329749999968044
Pruning,N,N,48,10,20,0.8,363,10,0.010118799999872863
